run_id,experiment,model_name,started_at,ended_at,param_ccp_alpha,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,metric_cv_MAE,metric_cv_MAE_std,tag_phase,tag_stage,metric_MAE,metric_RMSE,metric_R2,metric_best_cv_MAE,param_bootstrap,param_n_estimators
aef7cf11,phase4_tuning,Random Forest,2026-09-10T17:32:41.418606+00:00,2026-09-10T17:32:41.418631+00:00,,5,log2,16,17,0.3963899153151892,0.0320745358367162,phase4_tuning,cv_trial,,,,,True,230.0
e4e2475b,phase4_tuning,Random Forest,2026-09-10T17:32:41.682616+00:00,2026-09-10T17:32:41.682635+00:00,,26,,11,9,0.2675501560567577,0.0460378561135682,phase4_tuning,cv_trial,,,,,False,519.0
a0f01c77,phase4_tuning,Random Forest,2026-09-10T17:32:41.895643+00:00,2026-09-10T17:32:41.895664+00:00,,10,0.5,3,26,0.2340619308234846,0.0411971683305848,phase4_tuning,cv_trial,,,,,False,198.0
a8f26ef6,phase4_tuning,Random Forest,2026-09-10T17:32:42.157229+00:00,2026-09-10T17:32:42.157267+00:00,,20,sqrt,2,36,0.3166237844948429,0.028378581961099,phase4_tuning,cv_trial,,,,,True,780.0
ed3d72a2,phase4_tuning,Random Forest,2026-09-10T17:32:42.355658+00:00,2026-09-10T17:32:42.355679+00:00,,3,0.5,1,15,0.2942357408476617,0.0335797464415537,phase4_tuning,cv_trial,,,,,False,376.0
6ecc5e7e,phase4_tuning,Random Forest,2026-09-10T17:32:42.604796+00:00,2026-09-10T17:32:42.604835+00:00,,22,log2,17,34,0.3594063800279052,0.0298893885563878,phase4_tuning,cv_trial,,,,,False,787.0
1028acfc,phase4_tuning,Random Forest,2026-09-10T17:32:42.824347+00:00,2026-09-10T17:32:42.824368+00:00,,29,log2,14,31,0.3436334931118506,0.0293650626087147,phase4_tuning,cv_trial,,,,,False,137.0
b5e8fb85,phase4_tuning,Random Forest,2026-09-10T17:32:43.009056+00:00,2026-09-10T17:32:43.009092+00:00,,15,log2,8,28,0.3156918214450254,0.0294443193611546,phase4_tuning,cv_trial,,,,,False,126.0
4965147c,phase4_tuning,Random Forest,2026-09-10T17:32:43.221644+00:00,2026-09-10T17:32:43.221665+00:00,,23,,15,34,0.2870737407769204,0.0384866820658292,phase4_tuning,cv_trial,,,,,False,552.0
5b310c9d,phase4_tuning,Random Forest,2026-09-10T17:32:43.393115+00:00,2026-09-10T17:32:43.393135+00:00,,18,log2,4,36,0.3059634306154079,0.0287922290152957,phase4_tuning,cv_trial,,,,,False,291.0
2187743a,phase4_tuning,Random Forest,2026-09-10T17:32:43.561150+00:00,2026-09-10T17:32:43.561181+00:00,,19,0.5,14,7,0.3068099939104557,0.0317041719327336,phase4_tuning,cv_trial,,,,,True,198.0
f93817ec,phase4_tuning,Random Forest,2026-09-10T17:32:43.749686+00:00,2026-09-10T17:32:43.749714+00:00,,11,0.7,17,32,0.2950872783455699,0.0345637595995291,phase4_tuning,cv_trial,,,,,False,198.0
556f3096,phase4_tuning,Random Forest,2026-09-10T17:32:43.932451+00:00,2026-09-10T17:32:43.932479+00:00,,3,0.5,1,4,0.2945868143991217,0.0329428463413387,phase4_tuning,cv_trial,,,,,False,227.0
9ddb2531,phase4_tuning,Random Forest,2026-09-10T17:32:44.101093+00:00,2026-09-10T17:32:44.101114+00:00,,27,sqrt,3,25,0.2753735837871574,0.0309538361916328,phase4_tuning,cv_trial,,,,,False,725.0
cf270779,phase4_tuning,Random Forest,2026-09-10T17:32:44.320639+00:00,2026-09-10T17:32:44.320668+00:00,,17,sqrt,10,3,0.3089608867656602,0.0301497871921081,phase4_tuning,cv_trial,,,,,False,203.0
eaf8885e,phase4_tuning,Random Forest,2026-09-10T17:32:44.654663+00:00,2026-09-10T17:32:44.654683+00:00,,24,0.7,1,2,,,phase4_tuning,best_of_search,0.1704314816206871,0.311938848814761,0.9181456555429338,0.14772294043779538,False,502.0
